15902 159 3 1
15903 159 3 1
15904 159 3 2
15905 159 3 2
16001 160 3 1
16101 161 3 1
16102 161 3 2
16501 165 3 2
16502 165 3 2
16503 165 3 1
16701 167 3 1
16702 167 3 2
17201 172 3 2
17401 174 1 1
17402 174 1 1
17501 175 3 1
17502 175 3 2
17503 175 3 1
17504 175 3 1
17901 179 3 2
17902 179 3 2
18001 180 3 1
18002 180 3 1
18003 180 3 1
18301 183 3 1
18302 183 3 1
18303 183 3 2
18401 184 3 2
18601 186 3 1
18801 188 3 2
19001 190 3 2
19201 192 3 2
19202 192 3 1
19203 192 3 2
19701 197 3 1
19702 197 3 2
20001 200 3 2
20002 200 3 2
20301 203 1 2
20302 203 1 2
20401 204 1 1
20402 204 1 2
20501 205 1 2
20502 205 1 1
20503 205 1 1
20801 208 3 2
21101 211 3 2
21102 211 3 1
21103 211 3 2
21104 211 3 1
22101 221 2 1
22102 221 2 1
22103 221 2 2
22104 221 2 2
22401 224 2 1
22402 224 2 2
22403 224 2 1
22701 227 2 2
22702 227 2 2
22703 227 2 1
22704 227 2 1
22801 228 1 2
22802 228 1 1
22803 228 1 1
22804 228 1 2
22901 229 3 1
23101 231 3 2
23102 231 3 2
23601 236 3 1
23602 236 3 1
23603 236 3 1
23701 237 3 2
23901 239 3 2
23902 239 3 1
23903 239 3 1
24001 240 3 1
24002 240 3 2
24201 242 3 2
24401 244 3 2
24402 244 3 2
24403 244 3 2
24501 245 3 2
24502 245 3 2
24503 245 3 1
24901 249 3 1
24902 249 3 2
24903 249 3 1
24904 249 3 1
25001 250 3 1
25002 250 3 2
25201 252 3 2
25202 252 3 1
25401 254 3 1
25402 254 3 2
25403 254 3 1
25404 254 3 1
25405 254 3 2
25501 255 3 2
25502 255 3 2
25503 255 3 2
25504 255 3 2
25505 255 3 1
25601 256 3 2
25602 256 3 1
25801 258 3 2
25802 258 3 2
25803 258 3 1
26201 262 3 2
26202 262 3 2
26501 265 3 2
26502 265 3 2
26503 265 3 1
26504 265 3 1
27201 272 3 1
27202 272 3 1
27203 272 3 1
27204 272 3 2
27501 275 3 2
27502 275 3 1
27801 278 3 2
27802 278 3 2
27803 278 3 2
27804 278 3 1
28201 282 3 2
28202 282 3 2
28501 285 1 2
28502 285 1 2
28503 285 1 1
28701 287 3 2
28702 287 3 1
28801 288 3 1
28802 288 3 1
28803 288 3 2
28804 288 3 1
28805 288 3 2
28806 288 3 1
28901 289 3 1
28902 289 3 2
29001 290 1 2
29002 290 1 1
29201 292 3 1
29202 292 3 1
29301 293 3 2
29302 293 3 1
29401 294 3 1
29402 294 3 2
29403 294 3 1
29701 297 3 1
29702 297 3 2
29801 298 1 1
29802 298 1 2
30501 305 1 1
30502 305 1 2
31201 312 3 1
31202 312 3 1
31401 314 3 1
31402 314 3 2
31403 314 3 1
31404 314 3 2
31405 314 3 2
32101 321 3 1
32102 321 3 1
32103 321 3 1
32201 322 3 1
32202 322 3 2
32203 322 3 2
33301 333 2 2
33302 333 2 1
33501 335 2 2
33801 338 2 2
33802 338 2 2
33901 339 2 2
34001 340 2 1
34002 340 2 2
34003 340 2 2
34301 343 2 2
34401 344 3 1
34402 344 3 2
34501 345 2 2
34701 347 3 1
34702 347 3 2
35401 354 3 1
35402 354 3 2
36501 365 3 1
36502 365 3 2
36503 365 3 2
36504 365 3 2
36505 365 3 2
36901 369 3 2
36902 369 3 1
37101 371 3 2
37102 371 3 1
37103 371 3 2
37301 373 3 1
37302 373 3 2
37401 374 3 2
37402 374 3 2
37403 374 3 1
37901 379 2 2
37902 379 2 1
37903 379 2 2
38201 382 2 2
38202 382 2 2
38501 385 2 1
38502 385 2 2
38503 385 2 1
38801 388 2 2
38802 388 2 1
38803 388 2 1
38901 389 3 2
38902 389 3 2
39001 390 2 1
39002 390 2 2
39003 390 2 2
39004 390 2 2
39101 391 2 2
39102 391 2 2
39103 391 2 2
39501 395 2 2
39502 395 2 2
39701 397 2 2
39702 397 2 1
39703 397 2 1
39704 397 2 1
39901 399 3 2
40001 400 3 2
40101 401 3 1
40102 401 3 2
40201 402 3 1
40202 402 3 2
40203 402 3 1
40501 405 3 1
40502 405 3 1
40503 405 3 2
40701 407 3 2
40702 407 3 1
41401 414 3 2
41402 414 3 2
41601 416 3 1
41602 416 3 2
41603 416 3 1
41604 416 3 2
41801 418 3 1
42301 423 3 1
42302 423 3 2
42501 425 3 2
42502 425 3 1
42503 425 3 1
42504 425 3 1
42505 425 3 2
42701 427 3 1
42801 428 3 2
42802 428 3 1
43101 431 3 1
43102 431 3 1
43103 431 3 2
43701 437 3 1
43702 437 3 1
43703 437 3 1
43801 438 3 2
43901 439 3 2
43902 439 3 1
44201 442 3 2
44202 442 3 1
44203 442 3 1
44401 444 3 2
44402 444 3 2
44601 446 3 2
44602 446 3 1
44901 449 3 2
44902 449 3 2
45201 452 3 1
45202 452 3 1
45501 455 3 2
45502 455 3 2
45801 458 3 2
45901 459 3 1
45902 459 3 1
45903 459 3 1
46201 462 3 1
46501 465 3 1
46701 467 3 2
46702 467 3 1
47101 471 3 1
47102 471 3 2
47201 472 3 1
47401 474 3 1
47402 474 3 1
47403 474 3 2
47501 475 3 2
47601 476 3 2
47602 476 3 1
47801 478 3 1
47802 478 3 2
48501 485 3 1
48502 485 3 1
48503 485 3 1
49101 491 3 1
49102 491 3 2
49201 492 3 1
49202 492 3 1
49203 492 3 2
49401 494 3 2
49402 494 3 1
49501 495 3 1
49502 495 3 2
49901 499 3 2
50101 501 3 1
50102 501 3 1
50301 503 3 2
50302 503 3 2
50303 503 3 2
50401 504 3 2
50402 504 3 2
50403 504 3 2
50601 506 3 2
50701 507 3 1
50702 507 3 2
51401 514 2 2
51402 514 2 1
51403 514 2 2
51501 515 3 1
51502 515 3 1
51901 519 2 2
52201 522 2 1
52202 522 2 2
52501 525 2 2
52502 525 2 2
52801 528 3 1
52802 528 3 2
52901 529 3 1
52902 529 3 1
52903 529 3 1
53001 530 3 1
53002 530 3 1
53003 530 3 2
53201 532 3 2
53202 532 3 2
53301 533 3 2
53601 536 3 2
53602 536 3 1
54201 542 3 1
54202 542 3 2
54401 544 3 2
54601 546 3 2
54602 546 3 1
54801 548 3 2
54802 548 3 1
54803 548 3 2
54804 548 3 1
55001 550 3 2
55002 550 3 2
55201 552 3 1
55202 552 3 2
55701 557 3 1
55702 557 3 2
55703 557 3 1
55704 557 3 1
55801 558 3 2
55802 558 3 2
55803 558 3 2
56301 563 3 2
56302 563 3 2
56303 563 3 2
56701 567 3 2
56702 567 3 1
56801 568 3 2
57201 572 3 2
57401 574 3 2
57601 576 3 2
57602 576 3 2
57603 576 3 2
57604 576 3 1
57901 579 3 2
57902 579 3 2
58201 582 3 1
58501 585 3 1
58502 585 3 1
58503 585 3 2
58504 585 3 1
58505 585 3 1
58801 588 3 2
58802 588 3 2
58803 588 3 1
58804 588 3 1
58901 589 3 2
58902 589 3 2
59001 590 3 2
59002 590 3 1
59003 590 3 1
59004 590 3 1
59301 593 1 1
59302 593 1 1
60401 604 3 1
60402 604 3 1
60403 604 3 1
60404 604 3 1
60801 608 3 1
60802 608 3 1
60803 608 3 2
61101 611 3 1
61102 611 3 2
61401 614 1 2
61402 614 1 1
61501 615 3 1
61502 615 3 1
61801 618 3 1
61802 618 3 2
61803 618 3 1
61901 619 3 2
61902 619 3 2
61903 619 3 2
61904 619 3 1
61905 619 3 2
61906 619 3 2
62101 621 2 2
62102 621 2 1
62103 621 2 2
62201 622 2 2
62202 622 2 1
62203 622 2 2
62301 623 2 2
62302 623 2 2
62701 627 3 2
62702 627 3 2
62703 627 3 1
62704 627 3 2
63201 632 3 2
63202 632 3 2
63203 632 3 1
63401 634 3 1
63402 634 3 1
63403 634 3 1
63501 635 3 1
63502 635 3 2
64001 640 3 2
64002 640 3 1
64201 642 3 2
64202 642 3 1
64301 643 3 2
64801 648 3 1
65001 650 3 1
65002 650 3 1
65401 654 3 2
65601 656 3 2
65602 656 3 1
65701 657 3 2
65702 657 3 1
66001 660 3 2
66002 660 3 1
66003 660 3 2
66201 662 3 1
66202 662 3 2
66401 664 3 2
66402 664 3 2
66501 665 3 2
66502 665 3 2
66801 668 3 2
66802 668 3 1
66803 668 3 2
66804 668 3 1
66805 668 3 1
67701 677 2 2
67702 677 2 1
67703 677 2 2
67704 677 2 2
68801 688 3 2
68802 688 3 2
68901 689 3 2
68902 689 3 2
68903 689 3 1
69101 691 3 1
69102 691 3 1
69103 691 3 2
69201 692 3 2
69202 692 3 1
69401 694 3 2
69402 694 3 1
69403 694 3 1
69404 694 3 1
69601 696 3 2
69801 698 3 1
69802 698 3 1
70301 703 3 1
70302 703 3 1
70303 703 3 1
70401 704 3 1
70402 704 3 2
70601 706 3 2
70602 706 3 2
70603 706 3 2
70604 706 3 2
70605 706 3 2
70801 708 3 1
71201 712 3 2
71202 712 3 1
71301 713 3 1
71302 713 3 2
72001 720 3 1
72002 720 3 2
72101 721 3 2
72102 721 3 1
72401 724 3 1
72402 724 3 1
72601 726 3 1
72602 726 3 1
72603 726 3 2
73301 733 3 2
73302 733 3 2
73303 733 3 2
73304 733 3 1
73601 736 3 1
73602 736 3 1
73901 739 3 1
73902 739 3 1
73903 739 3 2
74001 740 3 1
74301 743 3 1
74302 743 3 2
74401 744 2 1
74402 744 2 1
74601 746 3 1
74602 746 3 1
75201 752 3 1
75202 752 3 2
75501 755 1 2
75502 755 1 2
75503 755 1 2
75601 756 1 2
75602 756 1 1
75603 756 1 2
75604 756 1 2
75605 756 1 1
75701 757 2 1
75702 757 2 1
75801 758 2 2
75901 759 2 1
75902 759 2 2
75903 759 2 2
75904 759 2 1
76101 761 3 1
76102 761 3 1
76103 761 3 1
76401 764 1 1
76402 764 1 1
76403 764 1 1
76404 764 1 1
76405 764 1 1
76801 768 3 2
76802 768 3 1
76803 768 3 2
76804 768 3 1
77001 770 3 1
77002 770 3 2
77501 775 3 2
77502 775 3 1
77503 775 3 1
77901 779 3 2
78301 783 1 1
78501 785 3 2
78701 787 3 2
78801 788 3 1
78901 789 3 2
79001 790 3 1
79201 792 3 2
79202 792 3 1
79203 792 3 1
79204 792 3 2
80101 801 3 2
80102 801 3 2
80103 801 3 1
80301 803 3 2
80302 803 3 1
80303 803 3 2
80304 803 3 2
80305 803 3 2
80306 803 3 2
80401 804 3 1
80402 804 3 2
80501 805 3 1
81001 810 3 2
81101 811 3 2
81201 812 3 2
81202 812 3 1
81203 812 3 2
81204 812 3 1
81401 814 3 1
81402 814 3 1
81601 816 3 1
81602 816 3 1
82001 820 3 1
82401 824 3 2
82801 828 3 2
82802 828 3 1
82901 829 3 2
82902 829 3 1
83001 830 2 2
83101 831 2 2
83102 831 2 2
83103 831 2 2
83104 831 2 2
83401 834 2 2
83402 834 2 2
83403 834 2 2
83501 835 2 1
83502 835 2 2
83601 836 1 1
83602 836 1 1
83603 836 1 1
83901 839 2 2
84001 840 2 2
84002 840 2 2
84101 841 3 1
84102 841 3 2
84201 842 3 2
84301 843 3 2
84501 845 3 2
84502 845 3 1
84503 845 3 2
84801 848 3 2
85201 852 3 1
85401 854 3 1
85402 854 3 1
85403 854 3 1
85404 854 3 2
85501 855 3 1
85502 855 3 1
85601 856 3 2
85602 856 3 1
85603 856 3 1
86201 862 3 2
86202 862 3 1
86601 866 3 2
86602 866 3 1
86603 866 3 2
86701 867 3 1
86901 869 3 1
86902 869 3 1
87501 875 3 1
87601 876 3 2
87602 876 3 2
87603 876 3 2
87604 876 3 1
87901 879 3 2
87902 879 3 2
88001 880 3 2
88002 880 3 1
88003 880 3 2
88601 886 3 2
88602 886 3 2
88701 887 3 1
88702 887 3 1
88901 889 3 2
88902 889 3 1
89301 893 3 1
89302 893 3 1
89303 893 3 1
89401 894 3 2
89402 894 3 2
89403 894 3 2
89501 895 3 2
89502 895 3 1
89601 896 3 1
89602 896 3 2
89801 898 3 2
89802 898 3 1
89803 898 3 2
90001 900 3 1
90002 900 3 2
90003 900 3 1
90004 900 3 1
90401 904 3 1
90601 906 3 2
90602 906 3 1
90603 906 3 1
91201 912 3 2
91202 912 3 1
91401 914 1 2
91402 914 1 1
91801 918 3 2
92301 923 3 1
92302 923 3 1
92303 923 3 2
92801 928 3 1
92802 928 3 2
93001 930 1 1
93002 930 1 1
93003 930 1 2
93004 930 1 2
93201 932 3 2
93202 932 3 2
93203 932 3 1
93501 935 3 2
93502 935 3 2
93503 935 3 1
93601 936 3 1
93602 936 3 1
93603 936 3 1
93901 939 3 1
93902 939 3 2
93903 939 3 1
93904 939 3 2
94001 940 3 2
94002 940 3 1
94201 942 3 1
94202 942 3 2
94901 949 3 2
94902 949 3 1
95001 950 3 1
95201 952 3 1
95301 953 3 2
95302 953 3 1
95401 954 3 1
95402 954 3 1
96201 962 3 2
96202 962 3 1
96203 962 3 1
96401 964 3 2
96601 966 3 2
96602 966 3 1
96701 967 3 1
96702 967 3 1
97101 971 3 2
97102 971 3 1
97401 974 3 1
97402 974 3 1
97501 975 3 2
97502 975 3 1
97801 978 3 2
97802 978 3 2
97901 979 3 1
97902 979 3 1
98101 981 3 1
98102 981 3 2
98601 986 2 2
98801 988 2 1
99201 992 3 2
99202 992 3 1
99203 992 3 1
99501 995 3 2
99502 995 3 1
99801 998 3 1
99802 998 3 2
99803 998 3 1
99804 998 3 1
99805 998 3 2
99901 999 3 1
99902 999 3 1
100501 1005 3 1
100502 1005 3 1
100503 1005 3 2
100504 1005 3 2
100505 1005 3 2
100801 1008 3 2
100901 1009 3 1
101501 1015 3 2
101502 1015 3 1
101503 1015 3 2
101504 1015 3 1
101601 1016 3 1
101701 1017 3 2
101702 1017 3 1
101801 1018 3 1
101802 1018 3 2
101901 1019 3 1
101902 1019 3 2
101903 1019 3 1
102401 1024 3 2
102501 1025 2 1
102502 1025 2 1
102503 1025 2 1
102504 1025 2 2
102505 1025 2 1
103001 1030 2 1
103002 1030 2 2
103003 1030 2 2
103004 1030 2 2
103301 1033 2 1
103302 1033 2 1
103303 1033 2 1
103304 1033 2 1
103401 1034 2 1
103402 1034 2 2
103403 1034 2 1
103501 1035 3 2
103502 1035 3 2
103601 1036 3 2
103801 1038 3 1
103802 1038 3 1
103901 1039 3 1
104001 1040 3 1
104801 1048 3 1
104802 1048 3 2
104901 1049 3 2
104902 1049 3 1
104903 1049 3 1
105001 1050 3 1
105601 1056 3 1
105602 1056 3 2
105603 1056 3 2
105701 1057 2 2
105702 1057 2 2
105703 1057 2 1
105704 1057 2 2
106301 1063 3 2
106302 1063 3 1
106501 1065 3 1
106502 1065 3 1
106503 1065 3 2
106901 1069 3 1
106902 1069 3 1
107001 1070 2 1
107002 1070 2 1
107003 1070 2 2
107101 1071 2 1
107102 1071 2 1
107103 1071 2 2
107401 1074 2 1
107601 1076 1 1
107701 1077 3 2
107702 1077 3 1
107703 1077 3 1
107901 1079 2 1
108001 1080 3 1
108002 1080 3 1
108003 1080 3 1
108201 1082 3 1
108202 1082 3 2
108301 1083 3 2
108302 1083 3 1
108601 1086 3 2
108701 1087 3 1
108702 1087 3 2
108703 1087 3 2
108704 1087 3 1
108705 1087 3 2
108801 1088 3 1
108802 1088 3 1
108803 1088 3 1
108804 1088 3 2
108805 1088 3 2
108806 1088 3 2
109001 1090 3 2
109002 1090 3 2
109003 1090 3 1
109301 1093 3 1
109302 1093 3 2
109303 1093 3 2
110101 1101 1 2
110102 1101 1 2
110301 1103 3 2
110401 1104 3 2
110801 1108 3 1
110802 1108 3 2
111001 1110 3 1
111101 1111 3 1
111102 1111 3 1
111201 1112 3 1
111202 1112 3 2
111601 1116 1 1
111602 1116 1 2
111701 1117 1 1
111702 1117 1 2
111703 1117 1 1
111801 1118 1 1
112101 1121 1 1
112102 1121 1 1
112301 1123 1 1
112302 1123 1 1
112303 1123 1 1
112304 1123 1 1
112305 1123 1 1
112601 1126 1 1
112602 1126 1 2
112603 1126 1 1
112801 1128 1 2
113001 1130 1 2
113002 1130 1 2
113101 1131 1 2
113201 1132 1 1
113202 1132 1 2
113301 1133 3 2
113302 1133 3 1
113303 1133 3 1
113501 1135 3 1
113502 1135 3 2
113601 1136 1 1
113602 1136 1 1
114101 1141 3 2
114102 1141 3 2
114701 1147 3 2
114702 1147 3 1
115201 1152 2 2
115202 1152 2 2
115203 1152 2 1
115501 1155 2 1
115701 1157 2 2
115702 1157 2 1
115801 1158 2 2
115802 1158 2 2
115901 1159 2 1
115902 1159 2 1
116001 1160 2 2
116002 1160 2 2
116003 1160 2 2
116004 1160 2 2
116005 1160 2 1
116006 1160 2 2
116101 1161 2 1
116102 1161 2 1
116201 1162 2 1
116301 1163 3 2
116302 1163 3 1
116401 1164 3 2
116402 1164 3 1
116501 1165 2 1
116502 1165 2 1
116503 1165 2 1
116601 1166 2 2
116602 1166 2 2
116701 1167 3 2
116702 1167 3 1
116801 1168 2 1
117001 1170 3 1
117002 1170 3 1
117003 1170 3 1
117004 1170 3 2
117201 1172 3 2
117202 1172 3 1
117203 1172 3 1
117701 1177 3 1
117702 1177 3 1
117901 1179 3 1
117902 1179 3 1
118101 1181 3 1
118102 1181 3 1
118103 1181 3 2
118401 1184 3 2
118402 1184 3 2
118403 1184 3 1
118701 1187 3 1
118702 1187 3 2
118703 1187 3 2
118901 1189 2 2
118902 1189 2 1
119101 1191 2 2
119501 1195 2 1
119502 1195 2 2
119901 1199 3 2
119902 1199 3 1
120001 1200 3 1
120002 1200 3 1
120201 1202 2 1
120202 1202 2 1
120301 1203 2 1
120302 1203 2 1
120701 1207 2 2
120702 1207 2 2
120901 1209 2 1
120902 1209 2 2
120903 1209 2 2
121001 1210 2 2
121002 1210 2 2
121003 1210 2 1
121004 1210 2 2
121005 1210 2 1
121006 1210 2 1
121201 1212 2 2
121202 1212 2 1
121301 1213 2 1
121302 1213 2 1
121401 1214 2 2
121402 1214 2 1
121403 1214 2 2
121404 1214 2 1
121601 1216 2 1
121602 1216 2 2
121603 1216 2 2
121604 1216 2 2
122001 1220 2 2
122002 1220 2 1
122003 1220 2 1
122101 1221 2 2
122102 1221 2 1
122103 1221 2 1
122301 1223 2 2
122302 1223 2 1
122401 1224 2 2
122402 1224 2 1
122403 1224 2 2
122501 1225 3 1
122502 1225 3 1
122601 1226 3 1
122602 1226 3 2
122701 1227 2 1
122702 1227 2 2
122703 1227 2 1
122704 1227 2 1
122801 1228 3 2
122802 1228 3 1
122803 1228 3 2
123001 1230 3 1
123002 1230 3 1
123101 1231 3 2
123102 1231 3 2
123301 1233 3 1
123302 1233 3 1
123401 1234 3 1
123402 1234 3 1
123601 1236 3 1
123602 1236 3 2
123603 1236 3 1
123801 1238 3 1
123802 1238 3 2
123803 1238 3 2
123804 1238 3 2
123805 1238 3 1
124101 1241 3 1
124102 1241 3 1
124103 1241 3 1
124104 1241 3 2
124201 1242 3 2
124401 1244 3 2
124402 1244 3 2
124403 1244 3 2
124601 1246 3 2
124602 1246 3 1
125001 1250 3 1
125002 1250 3 2
125003 1250 3 2
125101 1251 3 1
125301 1253 3 2
125401 1254 3 2
125402 1254 3 2
125403 1254 3 1
125404 1254 3 1
125501 1255 3 1
125801 1258 3 2
125802 1258 3 2
125803 1258 3 2
125804 1258 3 1
125901 1259 3 2
126101 1261 3 2
126301 1263 3 1
126901 1269 2 2
126902 1269 2 1
126903 1269 2 1
127001 1270 2 1
127002 1270 2 2
127101 1271 3 1
127701 1277 3 1
127901 1279 3 1
127902 1279 3 1
127903 1279 3 1
128601 1286 2 1
128602 1286 2 2
129001 1290 2 1
129002 1290 2 2
129301 1293 2 1
129302 1293 2 1
129303 1293 2 1
129501 1295 2 1
129502 1295 2 1
129503 1295 2 1
129504 1295 2 2
129601 1296 3 2
129602 1296 3 1
129701 1297 2 1
129702 1297 2 2
129703 1297 2 1
129801 1298 2 2
129802 1298 2 1
130201 1302 3 1
130401 1304 3 1
130402 1304 3 2
130403 1304 3 1
130501 1305 3 1
130502 1305 3 1
130601 1306 3 1
130602 1306 3 1
130603 1306 3 1
130604 1306 3 2
130801 1308 2 1
130802 1308 2 1
130803 1308 2 2
131001 1310 3 2
131002 1310 3 1
131003 1310 3 2
131201 1312 3 1
131301 1313 2 2
131302 1313 2 1
132201 1322 3 1
132301 1323 3 1
132302 1323 3 1
132401 1324 3 2
132402 1324 3 2
132403 1324 3 1
132404 1324 3 2
132405 1324 3 2
132601 1326 3 2
132602 1326 3 1
132701 1327 3 2
132702 1327 3 1
132801 1328 3 2
132802 1328 3 1
133501 1335 3 2
133601 1336 3 2
133602 1336 3 1
133603 1336 3 1
133604 1336 3 2
134101 1341 3 2
134102 1341 3 2
134103 1341 3 1
134301 1343 3 2
134302 1343 3 1
134701 1347 3 2
135201 1352 3 2
135202 1352 3 2
135203 1352 3 1
135601 1356 3 2
135602 1356 3 2
135901 1359 3 2
135902 1359 3 2
135903 1359 3 2
136001 1360 3 2
136101 1361 3 1
136102 1361 3 2
136201 1362 3 2
136202 1362 3 2
136601 1366 3 2
137001 1370 3 1
137401 1374 3 1
137402 1374 3 2
137501 1375 2 2
137502 1375 2 2
137601 1376 2 2
137602 1376 2 1
137603 1376 2 1
137701 1377 2 1
137702 1377 2 1
137801 1378 2 2
138101 1381 2 1
138102 1381 2 2
138103 1381 2 2
138201 1382 2 1
138501 1385 2 1
138801 1388 2 1
138802 1388 2 1
138803 1388 2 1
138804 1388 2 2
138901 1389 2 2
138902 1389 2 1
139101 1391 2 1
139102 1391 2 2
139103 1391 2 2
139401 1394 3 1
139402 1394 3 2
139801 1398 3 1
139802 1398 3 2
139901 1399 1 2
139902 1399 1 2
140001 1400 1 2
140002 1400 1 2
140003 1400 1 1
140004 1400 1 1
140101 1401 1 2
140102 1401 1 2
140103 1401 1 2
140104 1401 1 1
140105 1401 1 2
140106 1401 1 2
140107 1401 1 1
140201 1402 1 1
140601 1406 1 2
140602 1406 1 2
140603 1406 1 1
140604 1406 1 2
140605 1406 1 1
140606 1406 1 2
140701 1407 3 1
140901 1409 3 1
140902 1409 3 1
141001 1410 3 1
141002 1410 3 2
141101 1411 3 1
141201 1412 3 1
141401 1414 1 1
141402 1414 1 2
141403 1414 1 2
141404 1414 1 2
141405 1414 1 1
141501 1415 1 1
141502 1415 1 2
141503 1415 1 2
141504 1415 1 1
141505 1415 1 1
141506 1415 1 1
141507 1415 1 2
141601 1416 3 1
141602 1416 3 1
141603 1416 3 1
141901 1419 1 2
141902 1419 1 1
142101 1421 3 2
142102 1421 3 2
142301 1423 3 1
142302 1423 3 1
142303 1423 3 2
142304 1423 3 2
142305 1423 3 1
142601 1426 3 2
143501 1435 2 2
143502 1435 2 1
143503 1435 2 1
143601 1436 2 2
143602 1436 2 2
143603 1436 2 1
143701 1437 2 1
143702 1437 2 2
143703 1437 2 2
143801 1438 2 2
143802 1438 2 2
143803 1438 2 1
143901 1439 2 1
144001 1440 2 2
144002 1440 2 1
144003 1440 2 2
144004 1440 2 1
144201 1442 1 2
144202 1442 1 2
144301 1443 3 2
144302 1443 3 2
144303 1443 3 1
144601 1446 2 1
144602 1446 2 1
144603 1446 2 1
145101 1451 1 2
145102 1451 1 2
145103 1451 1 2
145401 1454 1 1
145402 1454 1 2
145501 1455 3 2
145502 1455 3 1
145503 1455 3 2
145504 1455 3 2
145901 1459 3 2
146001 1460 3 1
146002 1460 3 1
146003 1460 3 2
146501 1465 3 1
146701 1467 3 2
146901 1469 3 1
146902 1469 3 1
146903 1469 3 1
147001 1470 3 2
147002 1470 3 1
147401 1474 3 1
147402 1474 3 2
147801 1478 3 1
147802 1478 3 1
148201 1482 2 1
148202 1482 2 2
148203 1482 2 2
148401 1484 2 1
148901 1489 2 1
148902 1489 2 1
148903 1489 2 1
148904 1489 2 2
149001 1490 2 2
149101 1491 2 2
149102 1491 2 2
149301 1493 3 1
149302 1493 3 1
149401 1494 3 2
149402 1494 3 1
149403 1494 3 1
149501 1495 3 2
149502 1495 3 2
149801 1498 3 1
149802 1498 3 2
149901 1499 3 2
149902 1499 3 1
150201 1502 3 1
150202 1502 3 2
150203 1502 3 2
150204 1502 3 2
150701 1507 3 1
150702 1507 3 1
151201 1512 3 1
151202 1512 3 1
151701 1517 2 1
151702 1517 2 2
151703 1517 2 2
151901 1519 2 1
151902 1519 2 2
151903 1519 2 1
152201 1522 2 2
152401 1524 2 1
152402 1524 2 1
152403 1524 2 1
152501 1525 3 1
152502 1525 3 1
152503 1525 3 1
152504 1525 3 2
152505 1525 3 1
153101 1531 3 1
153201 1532 3 2
153202 1532 3 1
153203 1532 3 2
153204 1532 3 1
153301 1533 1 2
153302 1533 1 1
153401 1534 1 1
153402 1534 1 1
153801 1538 1 1
153802 1538 1 2
153901 1539 3 2
153902 1539 3 1
154001 1540 1 2
154101 1541 3 1
154102 1541 3 1
154401 1544 3 2
154402 1544 3 1
154403 1544 3 1
154601 1546 3 2
154602 1546 3 1
154603 1546 3 2
154801 1548 3 1
154802 1548 3 2
154901 1549 3 1
154902 1549 3 2
154903 1549 3 1
154904 1549 3 1
155101 1551 3 1
155102 1551 3 2
155201 1552 3 1
155301 1553 3 2
155801 1558 3 2
155901 1559 3 1
155902 1559 3 2
156201 1562 3 2
156401 1564 3 2
156402 1564 3 2
156601 1566 3 2
156602 1566 3 1
156603 1566 3 1
156604 1566 3 2
156605 1566 3 2
157101 1571 3 1
157102 1571 3 2
157901 1579 3 2
158101 1581 3 1
158102 1581 3 2
158301 1583 3 2
158302 1583 3 1
158401 1584 3 2
158402 1584 3 1
158701 1587 3 1
158702 1587 3 2
159201 1592 3 2
159202 1592 3 1
159301 1593 3 2
159302 1593 3 2
