124 124 3 2 -4 16 -4 15 76 1 -4 -4 -4 -4
125 124 3 1 16 -4 -4 -4 -4 -4 -4 -4 -4 -4
126 124 3 1 13 -4 -4 -4 -4 -4 -4 -4 -4 -4
127 127 3 1 17 -4 -4 -4 -4 -4 -4 -4 -4 -4
128 128 3 2 -4 19 -4 18 76 5 -4 -4 -4 -4
129 129 3 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
130 130 3 2 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
131 131 3 2 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
132 132 3 2 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
133 133 3 2 -4 16 -4 14 76 12 -4 -4 -4 -4
134 134 3 1 17 -4 -4 -4 -4 -4 -4 -4 -4 -4
135 134 3 1 16 -4 -4 -4 -4 -4 -4 -4 -4 -4
136 136 3 2 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
137 137 3 2 -4 20 -4 18 79 7 -4 -4 -4 -4
138 137 3 2 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
139 137 3 1 16 -4 -4 -4 -4 -4 -4 -4 -4 -4
140 140 3 2 -4 21 -4 21 79 6 -4 -4 -4 -4
141 141 3 2 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
142 142 3 1 16 -4 -4 -4 -4 -4 -4 -4 -4 -4
143 142 3 2 -4 17 -4 18 79 10 -4 -4 -4 -4
144 142 3 2 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
145 145 3 1 15 -4 -4 -4 -4 -4 -4 -4 -4 -4
146 145 3 1 -4 -4 17 -4 -4 -4 -4 -4 -4 -4
147 147 3 2 -4 -4 -4 -4 -4 -4 -4 22 83 5
148 148 3 1 17 -4 -4 -4 -4 -4 -4 -4 -4 -4
149 148 3 2 -4 18 -4 18 82 2 -4 -4 -4 -4
150 150 3 1 18 -4 -4 -4 -4 -4 -4 -4 -4 -4
151 151 3 2 -4 16 -4 16 73 -2 -4 -4 -4 -4
152 151 3 2 -4 17 -4 16 77 6 -4 -4 -4 -4
153 153 3 2 -5 -5 -5 -5 -5 -5 -4 16 79 -2
154 153 3 2 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
155 155 3 1 15 -4 -4 -4 -4 -4 -4 -4 -4 -4
156 156 3 1 18 -4 -4 -4 -4 -4 -4 -4 -4 -4
157 157 3 2 -4 19 -4 20 82 6 -4 -4 -4 -4
158 157 3 2 -4 21 -4 21 79 9 -4 -4 -4 -4
159 157 3 2 -4 -4 -4 23 83 12 -4 -4 -4 -4
160 160 3 2 -4 17 -4 17 77 4 -4 -4 -4 -4
161 160 3 2 -4 -4 -4 16 77 10 -4 -4 -4 -4
162 162 3 1 14 -4 -4 -4 -4 -4 -4 -4 -4 -4
163 162 3 1 18 -4 -4 -4 -4 -4 -4 -4 -4 -4
164 164 3 2 -5 -5 -5 -5 -5 -5 -4 17 77 -2
165 165 3 2 -4 -4 -4 20 80 -2 -4 -4 -4 -4
166 165 3 1 13 -4 -4 -4 -4 -4 -4 -4 -4 -4
167 167 3 2 -4 -4 -4 18 78 11 -4 -4 -4 -4
168 168 2 1 15 -4 -4 -4 -4 -4 -5 -5 -5 -5
169 168 2 2 -4 -4 -4 -3 -2 -3 -4 -4 -4 -4
170 170 3 2 -4 23 -4 17 74 -2 -4 -4 -4 -4
171 171 3 1 15 -4 -4 -4 -4 -4 -4 -4 -4 -4
172 172 3 2 -4 15 -4 15 72 -2 -4 -4 -4 -4
173 173 3 1 15 -4 -4 -4 -4 -4 -4 -4 -4 -4
174 174 1 2 -4 18 -4 18 78 11 -4 -4 -4 -4
175 175 3 2 -4 15 -4 14 71 5 -4 -4 -4 -4
176 175 3 2 -4 13 -4 13 77 10 -4 -4 -4 -4
177 175 3 1 13 -4 -4 -4 -4 -4 -4 -4 -4 -4
178 178 3 1 15 -4 -4 -4 -4 -4 -4 -4 -4 -4
179 179 3 2 -4 19 -4 18 76 7 -4 -4 -4 -4
180 180 3 2 -4 18 -4 18 75 11 -4 -4 -4 -4
181 181 3 1 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
182 181 3 1 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
183 183 3 2 -4 18 -4 20 78 -2 -4 -4 -4 -4
184 183 3 2 -4 18 -4 20 81 12 -4 -4 -4 -4
185 183 3 1 17 -4 -4 -4 -4 -4 -4 -4 -4 -4
186 186 3 2 -4 18 -4 18 77 6 -4 -4 -4 -4
187 186 3 1 16 -4 -4 -4 -4 -4 -4 -4 -4 -4
188 188 3 2 -4 18 -4 18 77 -2 -5 -5 -5 -5
189 189 3 1 17 -4 -4 -4 -4 -4 -4 -4 -4 -4
190 190 3 2 -4 -4 -4 21 82 2 -4 -4 -4 -4
191 190 3 1 17 -4 -4 -4 -4 -4 -4 -4 -4 -4
192 192 3 2 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
193 193 3 1 22 -4 -4 -4 -4 -4 -4 -4 -4 -4
194 193 3 1 -4 -4 19 -4 -4 -4 -4 -4 -4 -4
195 195 3 1 16 -4 -4 -4 -4 -4 -4 -4 -4 -4
196 196 3 1 -4 -4 18 -4 -4 -4 -4 -4 -4 -4
197 197 3 2 -4 17 -4 17 79 3 -4 -4 -4 -4
198 198 3 1 -4 -4 19 -4 -4 -4 -4 -4 -4 -4
199 199 3 1 14 -4 -4 -4 -4 -4 -4 -4 -4 -4
200 200 3 2 -4 16 -4 16 74 3 -4 -4 -4 -4
201 201 3 1 -4 -4 -4 -4 -4 -4 -1 -4 -4 -4
202 202 3 1 16 -4 -4 -4 -4 -4 -5 -5 -5 -5
203 203 1 2 -4 -4 -4 25 83 11 -5 -5 -5 -5
204 204 1 2 -4 17 -5 -5 -5 -5 -5 -5 -5 -5
205 205 1 2 -4 18 -4 19 76 -2 -4 -4 -4 -4
206 206 3 1 16 -4 -5 -5 -5 -5 -5 -5 -5 -5
207 206 3 1 14 -4 -4 -4 -4 -4 -4 -4 -4 -4
208 208 3 2 -4 16 -4 16 74 11 -4 -4 -4 -4
209 209 3 1 16 -4 -4 -4 -4 -4 -4 -4 -4 -4
210 210 3 1 18 -4 -4 -4 -4 -4 -4 -4 -4 -4
211 210 3 2 -4 18 -4 18 82 10 -4 -4 -4 -4
212 212 3 1 17 -4 -4 -4 -4 -4 -4 -4 -4 -4
213 212 3 1 17 -4 -4 -4 -4 -4 -4 -4 -4 -4
214 212 3 1 13 -4 -4 -4 -4 -4 -4 -4 -4 -4
215 215 3 1 18 -4 -4 -4 -4 -4 -4 -4 -4 -4
216 216 3 2 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
217 216 3 1 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
218 218 3 1 18 -4 -4 -4 -4 -4 -4 -4 -4 -4
219 219 3 2 -4 19 -4 17 76 1 -4 -4 -4 -4
220 219 3 2 -4 17 -4 17 78 3 -4 -4 -4 -4
221 221 2 2 -4 -4 -4 16 80 5 -4 -4 -4 -4
222 221 2 1 15 -4 -4 -4 -4 -4 -4 -4 -4 -4
223 221 2 1 11 -4 -4 -4 -4 -4 -4 -4 -4 -4
224 221 2 2 -4 13 -4 14 74 3 -5 -5 -5 -5
225 225 1 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
226 225 1 1 17 -4 -4 -4 -4 -4 -4 -4 -4 -4
227 227 2 2 -4 13 -4 12 69 -2 -4 -4 -4 -4
228 228 1 2 -4 20 -4 19 77 7 -4 -4 -4 -4
229 229 3 2 -4 17 -4 -2 -2 -2 -4 18 81 9
230 230 3 1 -4 -4 14 -4 -4 -4 -4 -4 -4 -4
231 231 3 2 -4 -4 -4 22 79 -2 -4 -4 -4 -4
232 231 3 1 15 -4 -4 -4 -4 -4 -4 -4 -4 -4
233 231 3 1 -4 -4 -4 -4 -4 -4 18 -4 -4 -4
234 234 3 1 17 -4 -4 -4 -4 -4 -4 -4 -4 -4
235 235 3 1 18 -4 -4 -4 -4 -4 -4 -4 -4 -4
236 236 3 2 -4 -4 -4 20 81 -2 -4 -4 -4 -4
237 237 3 2 -4 15 -4 15 72 -2 -4 -4 -4 -4
238 238 3 2 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5
239 238 3 2 -4 18 -4 18 79 -2 -4 -4 -4 -4
240 238 3 2 -4 18 -4 19 81 7 -4 -4 -4 -4
241 238 3 1 18 -4 -4 -4 -4 -4 -4 -4 -4 -4
242 242 3 2 -4 15 -4 15 73 6 -4 -4 -4 -4
243 242 3 1 16 -4 -4 -4 -4 -4 -4 -4 -4 -4
244 244 3 2 -4 16 -4 15 72 -2 -4 -4 -4 -4
245 245 3 2 -4 18 -4 18 80 11 -4 -4 -4 -4
246 245 3 1 -4 -4 16 -4 -4 -4 -4 -4 -4 -4
247 247 3 1 22 -4 -4 -4 -4 -4 -4 -4 -4 -4
